N,channel_sync,rho,seed,device,device_index,trace_sha256,p_bg,p_gb,device_index_entropy,pi_bad_observed,lag1_autocorr,lag1_autocorr_theory,rate_jitter_sigma_log,rate_jitter_p10,rate_jitter_p50,rate_jitter_p90,resample_attempt
8,common,0.0,1704,device_7,7,3cb24feee0f6bfc67fcfe60a2b07a7d5ce00c486adbbcb36e8f6df24fa6c7e68,0.8,0.2,0,0.20096,0.001733156443269795,0.0,0.25,0.7255942139815273,1.0020856882482456,1.375505428186666,0
8,common,0.0,1705,device_0,0,9f0ad45deeeb586edf4b38c2af8491531b5f0234b52ec82fc7b4d5fa84eccefe,0.8,0.2,0,0.20106,-0.007880844551464396,0.0,0.25,0.7258054965621242,1.0012068167174974,1.3800356745291926,0
8,common,0.0,1705,device_1,1,9f0ad45deeeb586edf4b38c2af8491531b5f0234b52ec82fc7b4d5fa84eccefe,0.8,0.2,0,0.20106,-0.007880844551464396,0.0,0.25,0.7258054965621242,1.0012068167174974,1.3800356745291926,0
8,common,0.0,1705,device_2,2,9f0ad45deeeb586edf4b38c2af8491531b5f0234b52ec82fc7b4d5fa84eccefe,0.8,0.2,0,0.20106,-0.007880844551464396,0.0,0.25,0.7258054965621242,1.0012068167174974,1.3800356745291926,0
8,common,0.0,1705,device_3,3,9f0ad45deeeb586edf4b38c2af8491531b5f0234b52ec82fc7b4d5fa84eccefe,0.8,0.2,0,0.20106,-0.007880844551464396,0.0,0.25,0.7258054965621242,1.0012068167174974,1.3800356745291926,0
8,common,0.0,1705,device_4,4,9f0ad45deeeb586edf4b38c2af8491531b5f0234b52ec82fc7b4d5fa84eccefe,0.8,0.2,0,0.20106,-0.007880844551464396,0.0,0.25,0.7258054965621242,1.0012068167174974,1.3800356745291926,0
8,common,0.0,1705,device_5,5,9f0ad45deeeb586edf4b38c2af8491531b5f0234b52ec82fc7b4d5fa84eccefe,0.8,0.2,0,0.20106,-0.007880844551464396,0.0,0.25,0.7258054965621242,1.0012068167174974,1.3800356745291926,0
8,common,0.0,1705,device_6,6,9f0ad45deeeb586edf4b38c2af8491531b5f0234b52ec82fc7b4d5fa84eccefe,0.8,0.2,0,0.20106,-0.007880844551464396,0.0,0.25,0.7258054965621242,1.0012068167174974,1.3800356745291926,0
8,common,0.0,1705,device_7,7,9f0ad45deeeb586edf4b38c2af8491531b5f0234b52ec82fc7b4d5fa84eccefe,0.8,0.2,0,0.20106,-0.007880844551464396,0.0,0.25,0.7258054965621242,1.0012068167174974,1.3800356745291926,0
8,common,0.0,1706,device_0,0,050cd71e98754feeb943c505d93c04b3467624841c3585fc8b1c1e4eb83b5074,0.8,0.2,0,0.19948,-0.003814335298712076,0.0,0.25,0.7282652281737265,1.002338529738147,1.3768869772482835,0
8,common,0.0,1706,device_1,1,050cd71e98754feeb943c505d93c04b3467624841c3585fc8b1c1e4eb83b5074,0.8,0.2,0,0.19948,-0.003814335298712076,0.0,0.25,0.7282652281737265,1.002338529738147,1.3768869772482835,0
8,common,0.0,1706,device_2,2,050cd71e98754feeb943c505d93c04b3467624841c3585fc8b1c1e4eb83b5074,0.8,0.2,0,0.19948,-0.003814335298712076,0.0,0.25,0.7282652281737265,1.002338529738147,1.3768869772482835,0
8,common,0.0,1706,device_3,3,050cd71e98754feeb943c505d93c04b3467624841c3585fc8b1c1e4eb83b5074,0.8,0.2,0,0.19948,-0.003814335298712076,0.0,0.25,0.7282652281737265,1.002338529738147,1.3768869772482835,0
8,common,0.0,1706,device_4,4,050cd71e98754feeb943c505d93c04b3467624841c3585fc8b1c1e4eb83b5074,0.8,0.2,0,0.19948,-0.003814335298712076,0.0,0.25,0.7282652281737265,1.002338529738147,1.3768869772482835,0
8,common,0.0,1706,device_5,5,050cd71e98754feeb943c505d93c04b3467624841c3585fc8b1c1e4eb83b5074,0.8,0.2,0,0.19948,-0.003814335298712076,0.0,0.25,0.7282652281737265,1.002338529738147,1.3768869772482835,0
8,common,0.0,1706,device_6,6,050cd71e98754feeb943c505d93c04b3467624841c3585fc8b1c1e4eb83b5074,0.8,0.2,0,0.19948,-0.003814335298712076,0.0,0.25,0.7282652281737265,1.002338529738147,1.3768869772482835,0
8,common,0.0,1706,device_7,7,050cd71e98754feeb943c505d93c04b3467624841c3585fc8b1c1e4eb83b5074,0.8,0.2,0,0.19948,-0.003814335298712076,0.0,0.25,0.7282652281737265,1.002338529738147,1.3768869772482835,0
8,common,0.0,1707,device_0,0,cf32a6ac4f4760f746a5f1f58e0db25107308c55dca92f8a24eb11d3428ae4bd,0.8,0.2,0,0.1999,0.0052469365369617,0.0,0.25,0.7248916121404901,0.998614460599897,1.3717502578673197,0
8,common,0.0,1707,device_1,1,cf32a6ac4f4760f746a5f1f58e0db25107308c55dca92f8a24eb11d3428ae4bd,0.8,0.2,0,0.1999,0.0052469365369617,0.0,0.25,0.7248916121404901,0.998614460599897,1.3717502578673197,0
8,common,0.0,1707,device_2,2,cf32a6ac4f4760f746a5f1f58e0db25107308c55dca92f8a24eb11d3428ae4bd,0.8,0.2,0,0.1999,0.0052469365369617,0.0,0.25,0.7248916121404901,0.998614460599897,1.3717502578673197,0
8,common,0.0,1707,device_3,3,cf32a6ac4f4760f746a5f1f58e0db25107308c55dca92f8a24eb11d3428ae4bd,0.8,0.2,0,0.1999,0.0052469365369617,0.0,0.25,0.7248916121404901,0.998614460599897,1.3717502578673197,0
8,common,0.0,1707,device_4,4,cf32a6ac4f4760f746a5f1f58e0db25107308c55dca92f8a24eb11d3428ae4bd,0.8,0.2,0,0.1999,0.0052469365369617,0.0,0.25,0.7248916121404901,0.998614460599897,1.3717502578673197,0
8,common,0.0,1707,device_5,5,cf32a6ac4f4760f746a5f1f58e0db25107308c55dca92f8a24eb11d3428ae4bd,0.8,0.2,0,0.1999,0.0052469365369617,0.0,0.25,0.7248916121404901,0.998614460599897,1.3717502578673197,0
8,common,0.0,1707,device_6,6,cf32a6ac4f4760f746a5f1f58e0db25107308c55dca92f8a24eb11d3428ae4bd,0.8,0.2,0,0.1999,0.0052469365369617,0.0,0.25,0.7248916121404901,0.998614460599897,1.3717502578673197,0
8,common,0.0,1707,device_7,7,cf32a6ac4f4760f746a5f1f58e0db25107308c55dca92f8a24eb11d3428ae4bd,0.8,0.2,0,0.1999,0.0052469365369617,0.0,0.25,0.7248916121404901,0.998614460599897,1.3717502578673197,0
8,common,0.0,1708,device_0,0,1eaba565128e9165f64c9df2bcfa8c3059208e22901247a1950c421e27762013,0.8,0.2,0,0.20022,-0.004676480358951548,0.0,0.25,0.7271879389203132,1.0000281370836808,1.3751429683163021,0
8,common,0.0,1708,device_1,1,1eaba565128e9165f64c9df2bcfa8c3059208e22901247a1950c421e27762013,0.8,0.2,0,0.20022,-0.004676480358951548,0.0,0.25,0.7271879389203132,1.0000281370836808,1.3751429683163021,0
8,common,0.0,1708,device_2,2,1eaba565128e9165f64c9df2bcfa8c3059208e22901247a1950c421e27762013,0.8,0.2,0,0.20022,-0.004676480358951548,0.0,0.25,0.7271879389203132,1.0000281370836808,1.3751429683163021,0
8,common,0.0,1708,device_3,3,1eaba565128e9165f64c9df2bcfa8c3059208e22901247a1950c421e27762013,0.8,0.2,0,0.20022,-0.004676480358951548,0.0,0.25,0.7271879389203132,1.0000281370836808,1.3751429683163021,0
8,common,0.0,1708,device_4,4,1eaba565128e9165f64c9df2bcfa8c3059208e22901247a1950c421e27762013,0.8,0.2,0,0.20022,-0.004676480358951548,0.0,0.25,0.7271879389203132,1.0000281370836808,1.3751429683163021,0
8,common,0.0,1708,device_5,5,1eaba565128e9165f64c9df2bcfa8c3059208e22901247a1950c421e27762013,0.8,0.2,0,0.20022,-0.004676480358951548,0.0,0.25,0.7271879389203132,1.0000281370836808,1.3751429683163021,0
8,common,0.0,1708,device_6,6,1eaba565128e9165f64c9df2bcfa8c3059208e22901247a1950c421e27762013,0.8,0.2,0,0.20022,-0.004676480358951548,0.0,0.25,0.7271879389203132,1.0000281370836808,1.3751429683163021,0
8,common,0.0,1708,device_7,7,1eaba565128e9165f64c9df2bcfa8c3059208e22901247a1950c421e27762013,0.8,0.2,0,0.20022,-0.004676480358951548,0.0,0.25,0.7271879389203132,1.0000281370836808,1.3751429683163021,0
8,common,0.0,1709,device_0,0,0916f93d0943f36ac11b996967779a9ea6c95b453efdc00555c5c482338c2c5d,0.8,0.2,0,0.2015,0.004207276704149866,0.0,0.25,0.7263025172241131,0.9996037121566287,1.375538913630295,0
8,common,0.0,1709,device_1,1,0916f93d0943f36ac11b996967779a9ea6c95b453efdc00555c5c482338c2c5d,0.8,0.2,0,0.2015,0.004207276704149866,0.0,0.25,0.7263025172241131,0.9996037121566287,1.375538913630295,0
8,common,0.0,1709,device_2,2,0916f93d0943f36ac11b996967779a9ea6c95b453efdc00555c5c482338c2c5d,0.8,0.2,0,0.2015,0.004207276704149866,0.0,0.25,0.7263025172241131,0.9996037121566287,1.375538913630295,0
8,common,0.0,1709,device_3,3,0916f93d0943f36ac11b996967779a9ea6c95b453efdc00555c5c482338c2c5d,0.8,0.2,0,0.2015,0.004207276704149866,0.0,0.25,0.7263025172241131,0.9996037121566287,1.375538913630295,0
8,common,0.0,1709,device_4,4,0916f93d0943f36ac11b996967779a9ea6c95b453efdc00555c5c482338c2c5d,0.8,0.2,0,0.2015,0.004207276704149866,0.0,0.25,0.7263025172241131,0.9996037121566287,1.375538913630295,0
8,common,0.0,1709,device_5,5,0916f93d0943f36ac11b996967779a9ea6c95b453efdc00555c5c482338c2c5d,0.8,0.2,0,0.2015,0.004207276704149866,0.0,0.25,0.7263025172241131,0.9996037121566287,1.375538913630295,0
8,common,0.0,1709,device_6,6,0916f93d0943f36ac11b996967779a9ea6c95b453efdc00555c5c482338c2c5d,0.8,0.2,0,0.2015,0.004207276704149866,0.0,0.25,0.7263025172241131,0.9996037121566287,1.375538913630295,0
8,common,0.0,1709,device_7,7,0916f93d0943f36ac11b996967779a9ea6c95b453efdc00555c5c482338c2c5d,0.8,0.2,0,0.2015,0.004207276704149866,0.0,0.25,0.7263025172241131,0.9996037121566287,1.375538913630295,0
8,common,0.0,1710,device_0,0,d07e348c505469fc1e6055b5e1dfe9d928bb91f0142fa09353ccdff7d597a854,0.8,0.2,0,0.1983,0.00010267897828069028,0.0,0.25,0.727941172731379,0.9989473498341811,1.3755204601832167,0
8,common,0.0,1710,device_1,1,d07e348c505469fc1e6055b5e1dfe9d928bb91f0142fa09353ccdff7d597a854,0.8,0.2,0,0.1983,0.00010267897828069028,0.0,0.25,0.727941172731379,0.9989473498341811,1.3755204601832167,0
8,common,0.0,1710,device_2,2,d07e348c505469fc1e6055b5e1dfe9d928bb91f0142fa09353ccdff7d597a854,0.8,0.2,0,0.1983,0.00010267897828069028,0.0,0.25,0.727941172731379,0.9989473498341811,1.3755204601832167,0
8,common,0.0,1710,device_3,3,d07e348c505469fc1e6055b5e1dfe9d928bb91f0142fa09353ccdff7d597a854,0.8,0.2,0,0.1983,0.00010267897828069028,0.0,0.25,0.727941172731379,0.9989473498341811,1.3755204601832167,0
8,common,0.0,1710,device_4,4,d07e348c505469fc1e6055b5e1dfe9d928bb91f0142fa09353ccdff7d597a854,0.8,0.2,0,0.1983,0.00010267897828069028,0.0,0.25,0.727941172731379,0.9989473498341811,1.3755204601832167,0
8,common,0.0,1710,device_5,5,d07e348c505469fc1e6055b5e1dfe9d928bb91f0142fa09353ccdff7d597a854,0.8,0.2,0,0.1983,0.00010267897828069028,0.0,0.25,0.727941172731379,0.9989473498341811,1.3755204601832167,0
8,common,0.0,1710,device_6,6,d07e348c505469fc1e6055b5e1dfe9d928bb91f0142fa09353ccdff7d597a854,0.8,0.2,0,0.1983,0.00010267897828069028,0.0,0.25,0.727941172731379,0.9989473498341811,1.3755204601832167,0
8,common,0.0,1710,device_7,7,d07e348c505469fc1e6055b5e1dfe9d928bb91f0142fa09353ccdff7d597a854,0.8,0.2,0,0.1983,0.00010267897828069028,0.0,0.25,0.727941172731379,0.9989473498341811,1.3755204601832167,0
8,common,0.75,1701,device_0,0,06a45c0bbd21e2a4fb7308c6343cc13e8d9fbffcb46e4b5dbc50f2feccb961f5,0.2,0.05,0,0.2099,0.7543431764938108,0.75,0.25,0.7243047096245282,0.999655112633604,1.3773747623828085,0
8,common,0.75,1701,device_1,1,06a45c0bbd21e2a4fb7308c6343cc13e8d9fbffcb46e4b5dbc50f2feccb961f5,0.2,0.05,0,0.2099,0.7543431764938108,0.75,0.25,0.7243047096245282,0.999655112633604,1.3773747623828085,0
8,common,0.75,1701,device_2,2,06a45c0bbd21e2a4fb7308c6343cc13e8d9fbffcb46e4b5dbc50f2feccb961f5,0.2,0.05,0,0.2099,0.7543431764938108,0.75,0.25,0.7243047096245282,0.999655112633604,1.3773747623828085,0
8,common,0.75,1701,device_3,3,06a45c0bbd21e2a4fb7308c6343cc13e8d9fbffcb46e4b5dbc50f2feccb961f5,0.2,0.05,0,0.2099,0.7543431764938108,0.75,0.25,0.7243047096245282,0.999655112633604,1.3773747623828085,0
8,common,0.75,1701,device_4,4,06a45c0bbd21e2a4fb7308c6343cc13e8d9fbffcb46e4b5dbc50f2feccb961f5,0.2,0.05,0,0.2099,0.7543431764938108,0.75,0.25,0.7243047096245282,0.999655112633604,1.3773747623828085,0
8,common,0.75,1701,device_5,5,06a45c0bbd21e2a4fb7308c6343cc13e8d9fbffcb46e4b5dbc50f2feccb961f5,0.2,0.05,0,0.2099,0.7543431764938108,0.75,0.25,0.7243047096245282,0.999655112633604,1.3773747623828085,0
8,common,0.75,1701,device_6,6,06a45c0bbd21e2a4fb7308c6343cc13e8d9fbffcb46e4b5dbc50f2feccb961f5,0.2,0.05,0,0.2099,0.7543431764938108,0.75,0.25,0.7243047096245282,0.999655112633604,1.3773747623828085,0
8,common,0.75,1701,device_7,7,06a45c0bbd21e2a4fb7308c6343cc13e8d9fbffcb46e4b5dbc50f2feccb961f5,0.2,0.05,0,0.2099,0.7543431764938108,0.75,0.25,0.7243047096245282,0.999655112633604,1.3773747623828085,0
8,common,0.75,1702,device_0,0,ac885ae99419d9f0c8e73f6e2c2710dae1a2da0bb7c6ae5f0649a446f325e34f,0.2,0.05,0,0.199,0.7492348887638237,0.75,0.25,0.7257793595771933,1.0023993077409896,1.3802199780127704,0
8,common,0.75,1702,device_1,1,ac885ae99419d9f0c8e73f6e2c2710dae1a2da0bb7c6ae5f0649a446f325e34f,0.2,0.05,0,0.199,0.7492348887638237,0.75,0.25,0.7257793595771933,1.0023993077409896,1.3802199780127704,0
8,common,0.75,1702,device_2,2,ac885ae99419d9f0c8e73f6e2c2710dae1a2da0bb7c6ae5f0649a446f325e34f,0.2,0.05,0,0.199,0.7492348887638237,0.75,0.25,0.7257793595771933,1.0023993077409896,1.3802199780127704,0
8,common,0.75,1702,device_3,3,ac885ae99419d9f0c8e73f6e2c2710dae1a2da0bb7c6ae5f0649a446f325e34f,0.2,0.05,0,0.199,0.7492348887638237,0.75,0.25,0.7257793595771933,1.0023993077409896,1.3802199780127704,0
8,common,0.75,1702,device_4,4,ac885ae99419d9f0c8e73f6e2c2710dae1a2da0bb7c6ae5f0649a446f325e34f,0.2,0.05,0,0.199,0.7492348887638237,0.75,0.25,0.7257793595771933,1.0023993077409896,1.3802199780127704,0
8,common,0.75,1702,device_5,5,ac885ae99419d9f0c8e73f6e2c2710dae1a2da0bb7c6ae5f0649a446f325e34f,0.2,0.05,0,0.199,0.7492348887638237,0.75,0.25,0.7257793595771933,1.0023993077409896,1.3802199780127704,0
8,common,0.75,1702,device_6,6,ac885ae99419d9f0c8e73f6e2c2710dae1a2da0bb7c6ae5f0649a446f325e34f,0.2,0.05,0,0.199,0.7492348887638237,0.75,0.25,0.7257793595771933,1.0023993077409896,1.3802199780127704,0
8,common,0.75,1702,device_7,7,ac885ae99419d9f0c8e73f6e2c2710dae1a2da0bb7c6ae5f0649a446f325e34f,0.2,0.05,0,0.199,0.7492348887638237,0.75,0.25,0.7257793595771933,1.0023993077409896,1.3802199780127704,0
8,common,0.75,1703,device_0,0,b573eddd7fd3bed73d33a9373ae8a7c978367620717c4b5c05d37bfb3af2caf0,0.2,0.05,0,0.20354,0.7490602711396555,0.75,0.25,0.7263118612324952,0.9998793647347124,1.378362461364891,0
8,common,0.75,1703,device_1,1,b573eddd7fd3bed73d33a9373ae8a7c978367620717c4b5c05d37bfb3af2caf0,0.2,0.05,0,0.20354,0.7490602711396555,0.75,0.25,0.7263118612324952,0.9998793647347124,1.378362461364891,0
8,common,0.75,1703,device_2,2,b573eddd7fd3bed73d33a9373ae8a7c978367620717c4b5c05d37bfb3af2caf0,0.2,0.05,0,0.20354,0.7490602711396555,0.75,0.25,0.7263118612324952,0.9998793647347124,1.378362461364891,0
8,common,0.75,1703,device_3,3,b573eddd7fd3bed73d33a9373ae8a7c978367620717c4b5c05d37bfb3af2caf0,0.2,0.05,0,0.20354,0.7490602711396555,0.75,0.25,0.7263118612324952,0.9998793647347124,1.378362461364891,0
8,common,0.75,1703,device_4,4,b573eddd7fd3bed73d33a9373ae8a7c978367620717c4b5c05d37bfb3af2caf0,0.2,0.05,0,0.20354,0.7490602711396555,0.75,0.25,0.7263118612324952,0.9998793647347124,1.378362461364891,0
8,common,0.75,1703,device_5,5,b573eddd7fd3bed73d33a9373ae8a7c978367620717c4b5c05d37bfb3af2caf0,0.2,0.05,0,0.20354,0.7490602711396555,0.75,0.25,0.7263118612324952,0.9998793647347124,1.378362461364891,0
8,common,0.75,1703,device_6,6,b573eddd7fd3bed73d33a9373ae8a7c978367620717c4b5c05d37bfb3af2caf0,0.2,0.05,0,0.20354,0.7490602711396555,0.75,0.25,0.7263118612324952,0.9998793647347124,1.378362461364891,0
8,common,0.75,1703,device_7,7,b573eddd7fd3bed73d33a9373ae8a7c978367620717c4b5c05d37bfb3af2caf0,0.2,0.05,0,0.20354,0.7490602711396555,0.75,0.25,0.7263118612324952,0.9998793647347124,1.378362461364891,0
8,common,0.75,1704,device_0,0,8b7e263fa32d9b70aa667d13ab03a6c53a2311240eddea312f9f59e9558d8dc8,0.2,0.05,0,0.2019,0.748162377720398,0.75,0.25,0.7253039084807952,1.0008064875548999,1.3728629388747213,0
8,common,0.75,1704,device_1,1,8b7e263fa32d9b70aa667d13ab03a6c53a2311240eddea312f9f59e9558d8dc8,0.2,0.05,0,0.2019,0.748162377720398,0.75,0.25,0.7253039084807952,1.0008064875548999,1.3728629388747213,0
8,common,0.75,1704,device_2,2,8b7e263fa32d9b70aa667d13ab03a6c53a2311240eddea312f9f59e9558d8dc8,0.2,0.05,0,0.2019,0.748162377720398,0.75,0.25,0.7253039084807952,1.0008064875548999,1.3728629388747213,0
8,common,0.75,1704,device_3,3,8b7e263fa32d9b70aa667d13ab03a6c53a2311240eddea312f9f59e9558d8dc8,0.2,0.05,0,0.2019,0.748162377720398,0.75,0.25,0.7253039084807952,1.0008064875548999,1.3728629388747213,0
8,common,0.75,1704,device_4,4,8b7e263fa32d9b70aa667d13ab03a6c53a2311240eddea312f9f59e9558d8dc8,0.2,0.05,0,0.2019,0.748162377720398,0.75,0.25,0.7253039084807952,1.0008064875548999,1.3728629388747213,0
8,common,0.75,1704,device_5,5,8b7e263fa32d9b70aa667d13ab03a6c53a2311240eddea312f9f59e9558d8dc8,0.2,0.05,0,0.2019,0.748162377720398,0.75,0.25,0.7253039084807952,1.0008064875548999,1.3728629388747213,0
8,common,0.75,1704,device_6,6,8b7e263fa32d9b70aa667d13ab03a6c53a2311240eddea312f9f59e9558d8dc8,0.2,0.05,0,0.2019,0.748162377720398,0.75,0.25,0.7253039084807952,1.0008064875548999,1.3728629388747213,0
8,common,0.75,1704,device_7,7,8b7e263fa32d9b70aa667d13ab03a6c53a2311240eddea312f9f59e9558d8dc8,0.2,0.05,0,0.2019,0.748162377720398,0.75,0.25,0.7253039084807952,1.0008064875548999,1.3728629388747213,0
8,common,0.75,1705,device_0,0,34cb8f37bdf6389c8add445329ee289f03ffa9427fc836c5a6901e9ba01c24c8,0.2,0.05,0,0.20476,0.7425575422054767,0.75,0.25,0.7266589074777237,0.9994034344672461,1.3830705360854727,0
8,common,0.75,1705,device_1,1,34cb8f37bdf6389c8add445329ee289f03ffa9427fc836c5a6901e9ba01c24c8,0.2,0.05,0,0.20476,0.7425575422054767,0.75,0.25,0.7266589074777237,0.9994034344672461,1.3830705360854727,0
8,common,0.75,1705,device_2,2,34cb8f37bdf6389c8add445329ee289f03ffa9427fc836c5a6901e9ba01c24c8,0.2,0.05,0,0.20476,0.7425575422054767,0.75,0.25,0.7266589074777237,0.9994034344672461,1.3830705360854727,0
8,common,0.75,1705,device_3,3,34cb8f37bdf6389c8add445329ee289f03ffa9427fc836c5a6901e9ba01c24c8,0.2,0.05,0,0.20476,0.7425575422054767,0.75,0.25,0.7266589074777237,0.9994034344672461,1.3830705360854727,0
8,common,0.75,1705,device_4,4,34cb8f37bdf6389c8add445329ee289f03ffa9427fc836c5a6901e9ba01c24c8,0.2,0.05,0,0.20476,0.7425575422054767,0.75,0.25,0.7266589074777237,0.9994034344672461,1.3830705360854727,0
8,common,0.75,1705,device_5,5,34cb8f37bdf6389c8add445329ee289f03ffa9427fc836c5a6901e9ba01c24c8,0.2,0.05,0,0.20476,0.7425575422054767,0.75,0.25,0.7266589074777237,0.9994034344672461,1.3830705360854727,0
8,common,0.75,1705,device_6,6,34cb8f37bdf6389c8add445329ee289f03ffa9427fc836c5a6901e9ba01c24c8,0.2,0.05,0,0.20476,0.7425575422054767,0.75,0.25,0.7266589074777237,0.9994034344672461,1.3830705360854727,0
8,common,0.75,1705,device_7,7,34cb8f37bdf6389c8add445329ee289f03ffa9427fc836c5a6901e9ba01c24c8,0.2,0.05,0,0.20476,0.7425575422054767,0.75,0.25,0.7266589074777237,0.9994034344672461,1.3830705360854727,0
8,common,0.75,1706,device_0,0,69de116f0c231ae576b7445989d2e1d924aac8020a1d2382ec9f917fe2ee06a5,0.2,0.05,0,0.20638,0.7535116685571285,0.75,0.25,0.7241001380475891,0.9989693265673223,1.3790489395023389,0
8,common,0.75,1706,device_1,1,69de116f0c231ae576b7445989d2e1d924aac8020a1d2382ec9f917fe2ee06a5,0.2,0.05,0,0.20638,0.7535116685571285,0.75,0.25,0.7241001380475891,0.9989693265673223,1.3790489395023389,0
8,common,0.75,1706,device_2,2,69de116f0c231ae576b7445989d2e1d924aac8020a1d2382ec9f917fe2ee06a5,0.2,0.05,0,0.20638,0.7535116685571285,0.75,0.25,0.7241001380475891,0.9989693265673223,1.3790489395023389,0
8,common,0.75,1706,device_3,3,69de116f0c231ae576b7445989d2e1d924aac8020a1d2382ec9f917fe2ee06a5,0.2,0.05,0,0.20638,0.7535116685571285,0.75,0.25,0.7241001380475891,0.9989693265673223,1.3790489395023389,0
8,common,0.75,1706,device_4,4,69de116f0c231ae576b7445989d2e1d924aac8020a1d2382ec9f917fe2ee06a5,0.2,0.05,0,0.20638,0.7535116685571285,0.75,0.25,0.7241001380475891,0.9989693265673223,1.3790489395023389,0
8,common,0.75,1706,device_5,5,69de116f0c231ae576b7445989d2e1d924aac8020a1d2382ec9f917fe2ee06a5,0.2,0.05,0,0.20638,0.7535116685571285,0.75,0.25,0.7241001380475891,0.9989693265673223,1.3790489395023389,0
8,common,0.75,1706,device_6,6,69de116f0c231ae576b7445989d2e1d924aac8020a1d2382ec9f917fe2ee06a5,0.2,0.05,0,0.20638,0.7535116685571285,0.75,0.25,0.7241001380475891,0.9989693265673223,1.3790489395023389,0
8,common,0.75,1706,device_7,7,69de116f0c231ae576b7445989d2e1d924aac8020a1d2382ec9f917fe2ee06a5,0.2,0.05,0,0.20638,0.7535116685571285,0.75,0.25,0.7241001380475891,0.9989693265673223,1.3790489395023389,0
8,common,0.75,1707,device_0,0,38cf88d8b16e2d5c494941ea300931a5402cf4ed2fc5c6b563265c0e1ac59a7f,0.2,0.05,0,0.20486,0.7462636964250711,0.75,0.25,0.725274917423202,1.0023049175542034,1.3768715695370395,0
8,common,0.75,1707,device_1,1,38cf88d8b16e2d5c494941ea300931a5402cf4ed2fc5c6b563265c0e1ac59a7f,0.2,0.05,0,0.20486,0.7462636964250711,0.75,0.25,0.725274917423202,1.0023049175542034,1.3768715695370395,0
8,common,0.75,1707,device_2,2,38cf88d8b16e2d5c494941ea300931a5402cf4ed2fc5c6b563265c0e1ac59a7f,0.2,0.05,0,0.20486,0.7462636964250711,0.75,0.25,0.725274917423202,1.0023049175542034,1.3768715695370395,0
8,common,0.75,1707,device_3,3,38cf88d8b16e2d5c494941ea300931a5402cf4ed2fc5c6b563265c0e1ac59a7f,0.2,0.05,0,0.20486,0.7462636964250711,0.75,0.25,0.725274917423202,1.0023049175542034,1.3768715695370395,0
8,common,0.75,1707,device_4,4,38cf88d8b16e2d5c494941ea300931a5402cf4ed2fc5c6b563265c0e1ac59a7f,0.2,0.05,0,0.20486,0.7462636964250711,0.75,0.25,0.725274917423202,1.0023049175542034,1.3768715695370395,0
8,common,0.75,1707,device_5,5,38cf88d8b16e2d5c494941ea300931a5402cf4ed2fc5c6b563265c0e1ac59a7f,0.2,0.05,0,0.20486,0.7462636964250711,0.75,0.25,0.725274917423202,1.0023049175542034,1.3768715695370395,0
8,common,0.75,1707,device_6,6,38cf88d8b16e2d5c494941ea300931a5402cf4ed2fc5c6b563265c0e1ac59a7f,0.2,0.05,0,0.20486,0.7462636964250711,0.75,0.25,0.725274917423202,1.0023049175542034,1.3768715695370395,0
8,common,0.75,1707,device_7,7,38cf88d8b16e2d5c494941ea300931a5402cf4ed2fc5c6b563265c0e1ac59a7f,0.2,0.05,0,0.20486,0.7462636964250711,0.75,0.25,0.725274917423202,1.0023049175542034,1.3768715695370395,0
8,common,0.75,1708,device_0,0,7550de616a6b0a0a8f4ac9bd475fbbf06f6c090b973ed002e960306ec75855d7,0.2,0.05,0,0.20036,0.7427208274299626,0.75,0.25,0.7281151476257935,1.0002179163788858,1.3780698551518489,0
8,common,0.75,1708,device_1,1,7550de616a6b0a0a8f4ac9bd475fbbf06f6c090b973ed002e960306ec75855d7,0.2,0.05,0,0.20036,0.7427208274299626,0.75,0.25,0.7281151476257935,1.0002179163788858,1.3780698551518489,0
8,common,0.75,1708,device_2,2,7550de616a6b0a0a8f4ac9bd475fbbf06f6c090b973ed002e960306ec75855d7,0.2,0.05,0,0.20036,0.7427208274299626,0.75,0.25,0.7281151476257935,1.0002179163788858,1.3780698551518489,0
8,common,0.75,1708,device_3,3,7550de616a6b0a0a8f4ac9bd475fbbf06f6c090b973ed002e960306ec75855d7,0.2,0.05,0,0.20036,0.7427208274299626,0.75,0.25,0.7281151476257935,1.0002179163788858,1.3780698551518489,0
8,common,0.75,1708,device_4,4,7550de616a6b0a0a8f4ac9bd475fbbf06f6c090b973ed002e960306ec75855d7,0.2,0.05,0,0.20036,0.7427208274299626,0.75,0.25,0.7281151476257935,1.0002179163788858,1.3780698551518489,0
8,common,0.75,1708,device_5,5,7550de616a6b0a0a8f4ac9bd475fbbf06f6c090b973ed002e960306ec75855d7,0.2,0.05,0,0.20036,0.7427208274299626,0.75,0.25,0.7281151476257935,1.0002179163788858,1.3780698551518489,0
8,common,0.75,1708,device_6,6,7550de616a6b0a0a8f4ac9bd475fbbf06f6c090b973ed002e960306ec75855d7,0.2,0.05,0,0.20036,0.7427208274299626,0.75,0.25,0.7281151476257935,1.0002179163788858,1.3780698551518489,0
8,common,0.75,1708,device_7,7,7550de616a6b0a0a8f4ac9bd475fbbf06f6c090b973ed002e960306ec75855d7,0.2,0.05,0,0.20036,0.7427208274299626,0.75,0.25,0.7281151476257935,1.0002179163788858,1.3780698551518489,0
